timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/25 20:26:26.745, 39, 12198 MiB, [Not Supported], 0 %, 28.27 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:26:26.810, 39, 12198 MiB, [Not Supported], 0 %, 27.31 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:26:26.868, 39, 12198 MiB, [Not Supported], 4 %, 27.29 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:26:26.928, 39, 12198 MiB, [Not Supported], 4 %, 27.29 W, 417 MHz, 417 MHz, 715 MHz
2019/10/25 20:26:26.989, 39, 12198 MiB, [Not Supported], 4 %, 27.54 W, 683 MHz, 683 MHz, 715 MHz
2019/10/25 20:26:27.046, 39, 12198 MiB, [Not Supported], 0 %, 30.22 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.102, 39, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.159, 39, 12198 MiB, [Not Supported], 0 %, 32.16 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.213, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.267, 39, 12198 MiB, [Not Supported], 0 %, 32.41 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.321, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.377, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.432, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.486, 39, 12198 MiB, [Not Supported], 0 %, 32.41 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.540, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.594, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.648, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.702, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.757, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.812, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.866, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.919, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:27.974, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:28.028, 39, 12198 MiB, [Not Supported], 0 %, 32.64 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:28.081, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:28.137, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:28.191, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:28.245, 39, 12198 MiB, [Not Supported], 0 %, 32.65 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:28.299, 39, 12198 MiB, [Not Supported], 0 %, 32.41 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:26:28.353, 38, 12198 MiB, [Not Supported], 0 %, 32.41 W, 1189 MHz, 1189 MHz, 715 MHz
