timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/22 15:37:41.835, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:41.889, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:41.943, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:41.997, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.051, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.105, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.159, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.213, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.266, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.320, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.377, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.431, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.485, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.539, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.593, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.647, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.701, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.757, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.811, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.865, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.919, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:42.973, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.027, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.081, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.136, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.190, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.244, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.298, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.352, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.406, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.460, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.516, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.570, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.624, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.678, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.732, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.786, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.840, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.896, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:43.950, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.004, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.058, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.112, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.166, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.220, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.276, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.330, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.384, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.438, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.492, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.546, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.600, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.656, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.710, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.764, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.818, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.872, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.926, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:44.980, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.036, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.090, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.143, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.197, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.251, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.305, 36, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.359, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.415, 36, 10437 MiB, [Not Supported], 0 %, 36.99 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.471, 36, 10392 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.525, 36, 10190 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.579, 36, 10190 MiB, [Not Supported], 3 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.635, 36, 10190 MiB, [Not Supported], 3 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.689, 36, 10188 MiB, [Not Supported], 3 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.743, 36, 10188 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.797, 36, 10188 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.851, 36, 10186 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.905, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:45.959, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.015, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.069, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.123, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.177, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.230, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.284, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.338, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.395, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.449, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:37:46.503, 36, 10186 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
