##############################################################################
# Generated by SWASHES version 1.03.00, 2016-01-29
##############################################################################
# Dimension: 1
# Type: 3 (=Dam break)
# Domain: 1
# Choice: 1 (=on a wet domain without friction (Stoker's solution))
##############################################################################
# PARAMETERS OF THE SOLUTION
# 
# Length of the domain: 10 meters
# Space step: 0.00976562 meters
# Number of cells: 1024
# Position of the dam: x=5 meters
# Time value: 6 seconds
##############################################################################
# 
#(i-0.5)*dx 	    h[i] 	    u[i] 	 topo[i] 	    q[i] 	 topo[i]+h[i] 	Fr[i]=Froude	 topo[i]+hc[i] 	
0.00488281	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0146484	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0244141	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0341797	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0439453	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0537109	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0634766	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0732422	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0830078	    0.005	        0	        0	        0	    0.005	        0	        0	
0.0927734	    0.005	        0	        0	        0	    0.005	        0	        0	
0.102539	    0.005	        0	        0	        0	    0.005	        0	        0	
0.112305	    0.005	        0	        0	        0	    0.005	        0	        0	
0.12207	    0.005	        0	        0	        0	    0.005	        0	        0	
0.131836	    0.005	        0	        0	        0	    0.005	        0	        0	
0.141602	    0.005	        0	        0	        0	    0.005	        0	        0	
0.151367	    0.005	        0	        0	        0	    0.005	        0	        0	
0.161133	    0.005	        0	        0	        0	    0.005	        0	        0	
0.170898	    0.005	        0	        0	        0	    0.005	        0	        0	
0.180664	    0.005	        0	        0	        0	    0.005	        0	        0	
0.19043	    0.005	        0	        0	        0	    0.005	        0	        0	
0.200195	    0.005	        0	        0	        0	    0.005	        0	        0	
0.209961	    0.005	        0	        0	        0	    0.005	        0	        0	
0.219727	    0.005	        0	        0	        0	    0.005	        0	        0	
0.229492	    0.005	        0	        0	        0	    0.005	        0	        0	
0.239258	    0.005	        0	        0	        0	    0.005	        0	        0	
0.249023	    0.005	        0	        0	        0	    0.005	        0	        0	
0.258789	    0.005	        0	        0	        0	    0.005	        0	        0	
0.268555	    0.005	        0	        0	        0	    0.005	        0	        0	
0.27832	    0.005	        0	        0	        0	    0.005	        0	        0	
0.288086	    0.005	        0	        0	        0	    0.005	        0	        0	
0.297852	    0.005	        0	        0	        0	    0.005	        0	        0	
0.307617	    0.005	        0	        0	        0	    0.005	        0	        0	
0.317383	    0.005	        0	        0	        0	    0.005	        0	        0	
0.327148	    0.005	        0	        0	        0	    0.005	        0	        0	
0.336914	    0.005	        0	        0	        0	    0.005	        0	        0	
0.34668	    0.005	        0	        0	        0	    0.005	        0	        0	
0.356445	    0.005	        0	        0	        0	    0.005	        0	        0	
0.366211	    0.005	        0	        0	        0	    0.005	        0	        0	
0.375977	    0.005	        0	        0	        0	    0.005	        0	        0	
0.385742	    0.005	        0	        0	        0	    0.005	        0	        0	
0.395508	    0.005	        0	        0	        0	    0.005	        0	        0	
0.405273	    0.005	        0	        0	        0	    0.005	        0	        0	
0.415039	    0.005	        0	        0	        0	    0.005	        0	        0	
0.424805	    0.005	        0	        0	        0	    0.005	        0	        0	
0.43457	    0.005	        0	        0	        0	    0.005	        0	        0	
0.444336	    0.005	        0	        0	        0	    0.005	        0	        0	
0.454102	    0.005	        0	        0	        0	    0.005	        0	        0	
0.463867	    0.005	        0	        0	        0	    0.005	        0	        0	
0.473633	    0.005	        0	        0	        0	    0.005	        0	        0	
0.483398	    0.005	        0	        0	        0	    0.005	        0	        0	
0.493164	    0.005	        0	        0	        0	    0.005	        0	        0	
0.50293	    0.005	        0	        0	        0	    0.005	        0	        0	
0.512695	    0.005	        0	        0	        0	    0.005	        0	        0	
0.522461	    0.005	        0	        0	        0	    0.005	        0	        0	
0.532227	    0.005	        0	        0	        0	    0.005	        0	        0	
0.541992	    0.005	        0	        0	        0	    0.005	        0	        0	
0.551758	    0.005	        0	        0	        0	    0.005	        0	        0	
0.561523	    0.005	        0	        0	        0	    0.005	        0	        0	
0.571289	    0.005	        0	        0	        0	    0.005	        0	        0	
0.581055	    0.005	        0	        0	        0	    0.005	        0	        0	
