timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/25 20:29:05.342, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.396, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.450, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.506, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.560, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.614, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.668, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.722, 38, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.776, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.830, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.886, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.940, 37, 12198 MiB, [Not Supported], 0 %, 27.29 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:05.994, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.048, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.102, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.156, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.210, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.266, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.320, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.374, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.428, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.482, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.536, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.590, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.646, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.700, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.754, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.808, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.862, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.916, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:06.970, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.026, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.080, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.134, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.188, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.242, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.296, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.351, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.406, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.460, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.514, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:29:07.569, 37, 12198 MiB, [Not Supported], 0 %, 27.05 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:07.629, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:07.686, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:07.740, 37, 12198 MiB, [Not Supported], 0 %, 26.33 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:07.794, 37, 12198 MiB, [Not Supported], 0 %, 26.58 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:07.848, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:07.902, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:07.956, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.010, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.066, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.120, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.174, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.228, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.282, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.336, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.390, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.446, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.500, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.554, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.608, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.662, 37, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:29:08.716, 37, 12180 MiB, [Not Supported], 0 %, 26.30 W, 405 MHz, 405 MHz, 715 MHz
