timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/25 20:30:07.204, 35, 12198 MiB, [Not Supported], 0 %, 28.03 W, 518 MHz, 518 MHz, 715 MHz
2019/10/25 20:30:07.269, 35, 12198 MiB, [Not Supported], 0 %, 26.33 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:30:07.329, 35, 12198 MiB, [Not Supported], 4 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:30:07.388, 35, 12198 MiB, [Not Supported], 4 %, 26.32 W, 468 MHz, 468 MHz, 715 MHz
2019/10/25 20:30:07.450, 35, 12198 MiB, [Not Supported], 4 %, 27.78 W, 1037 MHz, 1037 MHz, 715 MHz
2019/10/25 20:30:07.504, 35, 12198 MiB, [Not Supported], 0 %, 30.70 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.560, 35, 12198 MiB, [Not Supported], 0 %, 30.71 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.614, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.668, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.722, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.778, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.832, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.886, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.940, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:07.994, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.048, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.102, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.158, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.212, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.266, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.320, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.374, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.428, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.482, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.538, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.592, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.646, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.700, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.754, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.808, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.862, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.918, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:08.972, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.026, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.080, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.134, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.188, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.242, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.298, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.352, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.405, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.459, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.513, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.567, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.621, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.677, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.732, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.786, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.839, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.893, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:09.947, 35, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.001, 35, 12180 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.072, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.125, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.179, 35, 11935 MiB, [Not Supported], 3 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.233, 35, 11935 MiB, [Not Supported], 3 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.287, 35, 11935 MiB, [Not Supported], 3 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.341, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.397, 35, 11935 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.455, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.509, 35, 11935 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.563, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.617, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.671, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.725, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.779, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.833, 35, 11935 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.887, 35, 11813 MiB, [Not Supported], 0 %, 41.38 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.941, 35, 11813 MiB, [Not Supported], 0 %, 95.23 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:10.997, 35, 11813 MiB, [Not Supported], 65 %, 100.56 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/25 20:30:11.051, 36, 11813 MiB, [Not Supported], 65 %, 110.66 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/25 20:30:11.105, 36, 11813 MiB, [Not Supported], 65 %, 113.33 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/25 20:30:11.159, 36, 11813 MiB, [Not Supported], 65 %, 114.06 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.221, 36, 11813 MiB, [Not Supported], 100 %, 112.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.275, 36, 11813 MiB, [Not Supported], 100 %, 113.56 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.329, 36, 11813 MiB, [Not Supported], 100 %, 114.31 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.383, 36, 11813 MiB, [Not Supported], 100 %, 117.45 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.440, 37, 11813 MiB, [Not Supported], 100 %, 117.63 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.494, 37, 11813 MiB, [Not Supported], 100 %, 117.39 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.548, 37, 11813 MiB, [Not Supported], 100 %, 116.42 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.602, 37, 11813 MiB, [Not Supported], 100 %, 115.93 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.656, 37, 11813 MiB, [Not Supported], 100 %, 116.47 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.710, 37, 11813 MiB, [Not Supported], 100 %, 115.99 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.764, 37, 11813 MiB, [Not Supported], 100 %, 82.93 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 20:30:11.820, 37, 11813 MiB, [Not Supported], 100 %, 116.42 W, 1328 MHz, 1328 MHz, 715 MHz
