timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/25 06:40:48.677, 34, 12198 MiB, [Not Supported], 0 %, 26.32 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 06:40:48.737, 34, 12198 MiB, [Not Supported], 0 %, 26.08 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 06:40:48.796, 34, 12198 MiB, [Not Supported], 6 %, 25.83 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 06:40:48.855, 34, 12198 MiB, [Not Supported], 6 %, 25.84 W, 468 MHz, 468 MHz, 715 MHz
2019/10/25 06:40:48.917, 34, 12198 MiB, [Not Supported], 6 %, 27.54 W, 987 MHz, 987 MHz, 715 MHz
2019/10/25 06:40:48.971, 34, 12198 MiB, [Not Supported], 0 %, 30.46 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.027, 34, 12198 MiB, [Not Supported], 0 %, 30.70 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.081, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.135, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.189, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.245, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.299, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.353, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.407, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.461, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.515, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.569, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.625, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.679, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.733, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.787, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.841, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.895, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:49.948, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.005, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.059, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.113, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.167, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.221, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.275, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.329, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.385, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.439, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.493, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.547, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.601, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.655, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.709, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.765, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.819, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.871, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.925, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:50.979, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.033, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.087, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.141, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.195, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.249, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.305, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.359, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.413, 34, 12198 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.466, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.520, 34, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:40:51.576, 34, 12180 MiB, [Not Supported], 0 %, 31.17 W, 1189 MHz, 1189 MHz, 715 MHz
