timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/25 20:30:44.432, 34, 12198 MiB, [Not Supported], 0 %, 26.08 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:30:44.495, 34, 12198 MiB, [Not Supported], 0 %, 26.08 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 20:30:44.554, 34, 12198 MiB, [Not Supported], 5 %, 26.08 W, 417 MHz, 417 MHz, 715 MHz
2019/10/25 20:30:44.616, 34, 12198 MiB, [Not Supported], 5 %, 26.32 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 20:30:44.671, 34, 12198 MiB, [Not Supported], 5 %, 28.51 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:44.728, 34, 12198 MiB, [Not Supported], 0 %, 30.71 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:44.786, 34, 12198 MiB, [Not Supported], 0 %, 30.95 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:44.840, 34, 12198 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:44.893, 34, 12198 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:44.947, 34, 12198 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:45.004, 34, 12198 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:45.058, 34, 12198 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:45.112, 34, 12198 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:45.166, 34, 12198 MiB, [Not Supported], 0 %, 31.43 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 20:30:45.221, 34, 12198 MiB, [Not Supported], 0 %, 31.42 W, 1189 MHz, 1189 MHz, 715 MHz
