timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/22 15:28:24.922, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:24.976, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.030, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.084, 31, 10445 MiB, [Not Supported], 0 %, 31.13 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.138, 31, 10445 MiB, [Not Supported], 0 %, 31.13 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.192, 31, 10445 MiB, [Not Supported], 0 %, 31.13 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.246, 31, 10445 MiB, [Not Supported], 0 %, 31.13 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.302, 31, 10445 MiB, [Not Supported], 0 %, 31.13 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.356, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.411, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.464, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.519, 31, 10445 MiB, [Not Supported], 0 %, 30.87 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.573, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.627, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.682, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.736, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.790, 31, 10445 MiB, [Not Supported], 0 %, 31.13 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.844, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.898, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:25.952, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.006, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.062, 31, 10445 MiB, [Not Supported], 0 %, 30.87 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.116, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.170, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.224, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.278, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.332, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.386, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.442, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.496, 31, 10445 MiB, [Not Supported], 0 %, 31.13 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.550, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.604, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.658, 31, 10445 MiB, [Not Supported], 0 %, 31.13 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.712, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.766, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.822, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.876, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.930, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:26.984, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.038, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.092, 31, 10445 MiB, [Not Supported], 0 %, 30.87 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.146, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.202, 31, 10445 MiB, [Not Supported], 0 %, 30.87 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.256, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.310, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.363, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.418, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.472, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.526, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.582, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.636, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.690, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.744, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.798, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.852, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.906, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:28:27.961, 31, 10445 MiB, [Not Supported], 0 %, 30.89 W, 1189 MHz, 1189 MHz, 715 MHz
