timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/22 15:29:18.927, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:18.982, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.038, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.092, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.146, 37, 10445 MiB, [Not Supported], 0 %, 37.19 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.200, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.254, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.308, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.362, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.418, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.472, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.526, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.580, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.634, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.688, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.742, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.798, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.852, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.906, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:19.960, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.014, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.068, 37, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.121, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.178, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.232, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.286, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.340, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.394, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.448, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.502, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.557, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.612, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.666, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.720, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.774, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.828, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.882, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.937, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:20.992, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.046, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.100, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.154, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.208, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.262, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.317, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.372, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.425, 36, 10445 MiB, [Not Supported], 0 %, 36.94 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.479, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:21.534, 36, 10445 MiB, [Not Supported], 0 %, 36.70 W, 1328 MHz, 1328 MHz, 715 MHz
