timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/22 15:29:35.965, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.019, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.073, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.127, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.181, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.235, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.289, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.343, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.397, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.453, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.507, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.561, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.615, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.669, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.723, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.777, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.833, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.887, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.941, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:36.995, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.049, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.103, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.157, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.213, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.267, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.321, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.374, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.429, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.483, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.536, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.593, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.647, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.701, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.755, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.809, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.863, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.917, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:37.972, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.026, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.080, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.134, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.188, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.242, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.296, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.352, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.407, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.460, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.514, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.568, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.622, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.676, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.732, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.786, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.841, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.895, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:38.949, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.003, 37, 10445 MiB, [Not Supported], 0 %, 32.35 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.057, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.112, 37, 10445 MiB, [Not Supported], 0 %, 32.08 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.166, 37, 10445 MiB, [Not Supported], 0 %, 32.10 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.220, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.274, 37, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.328, 36, 10445 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.382, 36, 10445 MiB, [Not Supported], 0 %, 32.08 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.435, 36, 10445 MiB, [Not Supported], 0 %, 32.08 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.492, 36, 10437 MiB, [Not Supported], 0 %, 32.37 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.577, 36, 10394 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.632, 36, 10192 MiB, [Not Supported], 0 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.686, 36, 10192 MiB, [Not Supported], 3 %, 32.32 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.740, 36, 10070 MiB, [Not Supported], 3 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.793, 36, 10070 MiB, [Not Supported], 3 %, 83.53 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:29:39.848, 37, 10070 MiB, [Not Supported], 44 %, 110.38 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:39.901, 37, 10070 MiB, [Not Supported], 44 %, 120.68 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:39.955, 38, 10070 MiB, [Not Supported], 44 %, 122.13 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.009, 38, 10070 MiB, [Not Supported], 100 %, 122.61 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.063, 38, 10070 MiB, [Not Supported], 100 %, 124.06 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.117, 38, 10070 MiB, [Not Supported], 100 %, 124.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.174, 38, 10070 MiB, [Not Supported], 100 %, 124.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.228, 38, 10070 MiB, [Not Supported], 100 %, 124.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.282, 38, 10070 MiB, [Not Supported], 100 %, 124.78 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.336, 38, 10070 MiB, [Not Supported], 100 %, 124.55 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.390, 38, 10070 MiB, [Not Supported], 100 %, 124.55 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.444, 38, 10070 MiB, [Not Supported], 100 %, 124.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.498, 39, 10070 MiB, [Not Supported], 100 %, 124.78 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.554, 39, 10070 MiB, [Not Supported], 100 %, 124.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.608, 39, 10070 MiB, [Not Supported], 100 %, 124.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.662, 39, 10070 MiB, [Not Supported], 100 %, 124.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.716, 39, 10070 MiB, [Not Supported], 100 %, 124.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.770, 39, 10070 MiB, [Not Supported], 100 %, 69.62 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.824, 39, 10070 MiB, [Not Supported], 100 %, 115.46 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.878, 39, 10070 MiB, [Not Supported], 79 %, 124.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.934, 39, 10070 MiB, [Not Supported], 79 %, 124.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:40.988, 39, 10070 MiB, [Not Supported], 79 %, 124.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.042, 39, 10070 MiB, [Not Supported], 100 %, 125.04 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.096, 39, 10070 MiB, [Not Supported], 100 %, 124.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.150, 39, 10070 MiB, [Not Supported], 100 %, 125.02 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.204, 39, 10070 MiB, [Not Supported], 100 %, 125.04 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.258, 39, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.314, 39, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.368, 39, 10070 MiB, [Not Supported], 100 %, 125.35 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.422, 39, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.476, 39, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.530, 40, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.584, 40, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.638, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.694, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.748, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.802, 40, 10070 MiB, [Not Supported], 100 %, 47.37 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.856, 39, 10070 MiB, [Not Supported], 84 %, 123.83 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.910, 40, 10070 MiB, [Not Supported], 84 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:41.964, 40, 10070 MiB, [Not Supported], 84 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.018, 40, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.073, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.128, 40, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.182, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.236, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.290, 40, 10070 MiB, [Not Supported], 100 %, 125.28 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.344, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.398, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:29:42.453, 40, 10070 MiB, [Not Supported], 100 %, 125.52 W, 1328 MHz, 1328 MHz, 715 MHz
