timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/25 06:36:04.338, 36, 12198 MiB, [Not Supported], 0 %, 26.81 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 06:36:04.399, 36, 12198 MiB, [Not Supported], 0 %, 26.56 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 06:36:04.458, 36, 12198 MiB, [Not Supported], 6 %, 26.56 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 06:36:04.517, 36, 12198 MiB, [Not Supported], 6 %, 26.56 W, 468 MHz, 468 MHz, 715 MHz
2019/10/25 06:36:04.579, 36, 12198 MiB, [Not Supported], 6 %, 28.03 W, 1050 MHz, 1050 MHz, 715 MHz
2019/10/25 06:36:04.633, 36, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:04.689, 36, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:04.743, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:04.797, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:04.851, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:04.907, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:04.962, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.016, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.070, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.124, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.178, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.232, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.287, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.341, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.395, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.449, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.503, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.557, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.611, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.667, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.721, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.775, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.829, 36, 12198 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.883, 36, 12198 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.937, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:05.991, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.047, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.101, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.155, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.209, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.263, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.317, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.371, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.427, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.481, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:36:06.535, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
