timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/25 06:35:04.427, 37, 12198 MiB, [Not Supported], 0 %, 27.78 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 06:35:04.488, 37, 12198 MiB, [Not Supported], 0 %, 26.56 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 06:35:04.547, 36, 12198 MiB, [Not Supported], 4 %, 26.81 W, 405 MHz, 405 MHz, 715 MHz
2019/10/25 06:35:04.606, 36, 12198 MiB, [Not Supported], 4 %, 26.32 W, 480 MHz, 480 MHz, 715 MHz
2019/10/25 06:35:04.668, 36, 12198 MiB, [Not Supported], 4 %, 28.27 W, 1075 MHz, 1075 MHz, 715 MHz
2019/10/25 06:35:04.722, 36, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:04.778, 36, 12198 MiB, [Not Supported], 0 %, 31.19 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:04.832, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:04.886, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:04.940, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:04.996, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.051, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.105, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.159, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.213, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.267, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.321, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.376, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.430, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.484, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.539, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.593, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.647, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.701, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.756, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.810, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.864, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.918, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:05.973, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.026, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.080, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.136, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.190, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.244, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.298, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.352, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.406, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.460, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.516, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.570, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.624, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.678, 36, 12198 MiB, [Not Supported], 0 %, 31.92 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.732, 36, 12198 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.786, 36, 12198 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.840, 36, 12198 MiB, [Not Supported], 0 %, 31.68 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.896, 36, 12198 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:06.950, 36, 12198 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:07.004, 36, 12198 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:07.058, 36, 12180 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:07.142, 36, 12135 MiB, [Not Supported], 0 %, 31.90 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:07.197, 36, 11935 MiB, [Not Supported], 0 %, 31.66 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:07.251, 36, 11813 MiB, [Not Supported], 3 %, 35.29 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:07.305, 36, 11813 MiB, [Not Supported], 3 %, 92.63 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:07.359, 37, 11813 MiB, [Not Supported], 3 %, 98.14 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/25 06:35:07.415, 37, 11813 MiB, [Not Supported], 71 %, 112.78 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/25 06:35:07.469, 37, 11813 MiB, [Not Supported], 71 %, 113.50 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/25 06:35:07.523, 37, 11813 MiB, [Not Supported], 71 %, 115.44 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/25 06:35:07.577, 38, 11813 MiB, [Not Supported], 100 %, 115.44 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 06:35:07.631, 38, 11813 MiB, [Not Supported], 100 %, 115.44 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 06:35:07.685, 38, 11813 MiB, [Not Supported], 100 %, 117.14 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 06:35:07.739, 38, 11813 MiB, [Not Supported], 100 %, 117.14 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 06:35:07.796, 38, 11813 MiB, [Not Supported], 100 %, 119.07 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 06:35:07.850, 38, 11813 MiB, [Not Supported], 100 %, 119.07 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/25 06:35:07.904, 38, 11813 MiB, [Not Supported], 100 %, 119.07 W, 1328 MHz, 1328 MHz, 715 MHz
