timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/25 20:19:41.494, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.549, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.602, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.656, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.710, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.764, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.821, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.875, 38, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.929, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:41.983, 39, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.037, 38, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.091, 38, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.145, 38, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.201, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.255, 38, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.309, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.363, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.417, 38, 12198 MiB, [Not Supported], 0 %, 27.29 W, 506 MHz, 506 MHz, 715 MHz
2019/10/25 20:19:42.471, 38, 12198 MiB, [Not Supported], 0 %, 27.54 W, 506 MHz, 506 MHz, 715 MHz
