timestamp, temperature.gpu, memory.free [MiB], fan.speed [%], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.graphics [MHz], clocks.current.memory [MHz]
2019/10/22 15:31:18.714, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:18.769, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:18.825, 39, 10445 MiB, [Not Supported], 0 %, 32.83 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:18.879, 39, 10445 MiB, [Not Supported], 0 %, 32.83 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:18.933, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:18.987, 39, 10445 MiB, [Not Supported], 0 %, 32.83 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.041, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.095, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.149, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.205, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.259, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.313, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.367, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.421, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.475, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.529, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.585, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.639, 39, 10445 MiB, [Not Supported], 0 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.693, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.747, 39, 10445 MiB, [Not Supported], 0 %, 32.59 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.801, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.855, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.909, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:19.965, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.019, 39, 10445 MiB, [Not Supported], 0 %, 32.59 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.073, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.127, 39, 10445 MiB, [Not Supported], 0 %, 32.59 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.181, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.235, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.289, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.345, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.399, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.453, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.507, 38, 10445 MiB, [Not Supported], 0 %, 32.59 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.561, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.615, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.668, 39, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.725, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.779, 38, 10445 MiB, [Not Supported], 0 %, 32.59 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.833, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.887, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.945, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:20.999, 38, 10445 MiB, [Not Supported], 0 %, 32.59 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.053, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.107, 38, 10445 MiB, [Not Supported], 0 %, 32.59 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.160, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.214, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.268, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.325, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.379, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.433, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.487, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.541, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.595, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.649, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.704, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.758, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.812, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.866, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.920, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:21.974, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.028, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.084, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.135, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.189, 38, 10445 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.244, 38, 10437 MiB, [Not Supported], 0 %, 32.61 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.319, 38, 10394 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.373, 38, 10192 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.427, 38, 10192 MiB, [Not Supported], 0 %, 32.57 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.484, 38, 10070 MiB, [Not Supported], 2 %, 32.81 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.538, 38, 10070 MiB, [Not Supported], 2 %, 89.29 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.592, 38, 10070 MiB, [Not Supported], 2 %, 104.16 W, 1189 MHz, 1189 MHz, 715 MHz
2019/10/22 15:31:22.646, 39, 10070 MiB, [Not Supported], 72 %, 118.10 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/22 15:31:22.700, 39, 10070 MiB, [Not Supported], 72 %, 120.93 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/22 15:31:22.754, 39, 10070 MiB, [Not Supported], 72 %, 122.78 W, 1316 MHz, 1316 MHz, 715 MHz
2019/10/22 15:31:22.808, 39, 10070 MiB, [Not Supported], 100 %, 124.06 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:22.862, 40, 10070 MiB, [Not Supported], 100 %, 124.71 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:22.916, 40, 10070 MiB, [Not Supported], 100 %, 126.23 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:22.970, 40, 10070 MiB, [Not Supported], 100 %, 126.71 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.026, 40, 10070 MiB, [Not Supported], 100 %, 128.33 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.080, 40, 10070 MiB, [Not Supported], 100 %, 128.65 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.134, 40, 10070 MiB, [Not Supported], 100 %, 130.09 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.188, 40, 10070 MiB, [Not Supported], 100 %, 130.58 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.242, 40, 10070 MiB, [Not Supported], 100 %, 130.50 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.296, 40, 10070 MiB, [Not Supported], 100 %, 130.50 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.350, 41, 10070 MiB, [Not Supported], 100 %, 130.50 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.406, 40, 10070 MiB, [Not Supported], 100 %, 130.50 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.460, 41, 10070 MiB, [Not Supported], 100 %, 130.50 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.514, 41, 10070 MiB, [Not Supported], 100 %, 130.26 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.568, 40, 10070 MiB, [Not Supported], 100 %, 79.96 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.622, 41, 10070 MiB, [Not Supported], 100 %, 129.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.676, 41, 10070 MiB, [Not Supported], 77 %, 130.51 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.730, 41, 10070 MiB, [Not Supported], 77 %, 130.74 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.786, 41, 10070 MiB, [Not Supported], 77 %, 130.58 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.840, 41, 10070 MiB, [Not Supported], 100 %, 130.82 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.894, 41, 10070 MiB, [Not Supported], 100 %, 130.74 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:23.948, 41, 10070 MiB, [Not Supported], 100 %, 130.58 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.006, 41, 10070 MiB, [Not Supported], 100 %, 130.58 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.060, 41, 10070 MiB, [Not Supported], 100 %, 130.82 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.114, 41, 10070 MiB, [Not Supported], 100 %, 130.74 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.168, 41, 10070 MiB, [Not Supported], 100 %, 130.82 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.222, 41, 10070 MiB, [Not Supported], 100 %, 130.74 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.276, 41, 10070 MiB, [Not Supported], 100 %, 130.98 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.330, 41, 10070 MiB, [Not Supported], 100 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.386, 41, 10070 MiB, [Not Supported], 100 %, 131.06 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.440, 41, 10070 MiB, [Not Supported], 100 %, 131.31 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.494, 41, 10070 MiB, [Not Supported], 100 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.548, 41, 10070 MiB, [Not Supported], 100 %, 131.07 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.602, 41, 10070 MiB, [Not Supported], 100 %, 105.93 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.656, 41, 10070 MiB, [Not Supported], 84 %, 130.50 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.710, 41, 10070 MiB, [Not Supported], 84 %, 130.74 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.766, 42, 10070 MiB, [Not Supported], 84 %, 131.06 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.820, 41, 10070 MiB, [Not Supported], 100 %, 130.82 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.874, 42, 10070 MiB, [Not Supported], 100 %, 130.99 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.928, 42, 10070 MiB, [Not Supported], 100 %, 131.07 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:24.982, 42, 10070 MiB, [Not Supported], 100 %, 130.82 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.036, 42, 10070 MiB, [Not Supported], 100 %, 130.82 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.090, 42, 10070 MiB, [Not Supported], 100 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.146, 42, 10070 MiB, [Not Supported], 100 %, 131.31 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.200, 42, 10070 MiB, [Not Supported], 100 %, 131.31 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.254, 42, 10070 MiB, [Not Supported], 100 %, 131.55 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.307, 42, 10070 MiB, [Not Supported], 100 %, 131.31 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.362, 42, 10070 MiB, [Not Supported], 100 %, 131.55 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.415, 42, 10070 MiB, [Not Supported], 100 %, 131.46 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.469, 42, 10070 MiB, [Not Supported], 100 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.525, 42, 10070 MiB, [Not Supported], 100 %, 130.99 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.579, 42, 10070 MiB, [Not Supported], 100 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.634, 42, 10070 MiB, [Not Supported], 90 %, 124.62 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.688, 42, 10070 MiB, [Not Supported], 90 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.741, 42, 10070 MiB, [Not Supported], 90 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.795, 42, 10070 MiB, [Not Supported], 90 %, 131.06 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.849, 42, 10070 MiB, [Not Supported], 100 %, 131.46 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.905, 42, 10070 MiB, [Not Supported], 100 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:25.959, 42, 10070 MiB, [Not Supported], 100 %, 131.55 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.013, 42, 10070 MiB, [Not Supported], 100 %, 131.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.067, 42, 10070 MiB, [Not Supported], 100 %, 131.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.121, 42, 10070 MiB, [Not Supported], 100 %, 131.46 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.175, 42, 10070 MiB, [Not Supported], 100 %, 131.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.229, 42, 10070 MiB, [Not Supported], 100 %, 131.24 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.285, 42, 10070 MiB, [Not Supported], 100 %, 131.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.339, 42, 10070 MiB, [Not Supported], 100 %, 131.79 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.393, 42, 10070 MiB, [Not Supported], 100 %, 131.46 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.447, 42, 10070 MiB, [Not Supported], 100 %, 131.55 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.501, 42, 10070 MiB, [Not Supported], 100 %, 131.48 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.555, 42, 10070 MiB, [Not Supported], 100 %, 131.55 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.609, 42, 10070 MiB, [Not Supported], 100 %, 71.56 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.665, 42, 10070 MiB, [Not Supported], 82 %, 124.07 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.719, 42, 10070 MiB, [Not Supported], 82 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.773, 42, 10070 MiB, [Not Supported], 82 %, 131.06 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.827, 42, 10070 MiB, [Not Supported], 99 %, 131.54 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.881, 42, 10070 MiB, [Not Supported], 99 %, 131.06 W, 1328 MHz, 1328 MHz, 715 MHz
2019/10/22 15:31:26.935, 42, 10070 MiB, [Not Supported], 99 %, 131.30 W, 1328 MHz, 1328 MHz, 715 MHz
