##############################################################################
# Generated by SWASHES version 1.03.00, 2016-01-29
##############################################################################
# Dimension: 1
# Type: 3 (=Dam break)
# Domain: 1
# Choice: 1 (=on a wet domain without friction (Stoker's solution))
##############################################################################
# PARAMETERS OF THE SOLUTION
# 
# Length of the domain: 10 meters
# Space step: 0.15625 meters
# Number of cells: 64
# Position of the dam: x=5 meters
# Time value: 6 seconds
##############################################################################
# 
#(i-0.5)*dx 	    h[i] 	    u[i] 	 topo[i] 	    q[i] 	 topo[i]+h[i] 	Fr[i]=Froude	 topo[i]+hc[i] 	
0.078125	    0.005	        0	        0	        0	    0.005	        0	        0	
0.234375	    0.005	        0	        0	        0	    0.005	        0	        0	
0.390625	    0.005	        0	        0	        0	    0.005	        0	        0	
0.546875	    0.005	        0	        0	        0	    0.005	        0	        0	
0.703125	    0.005	        0	        0	        0	    0.005	        0	        0	
0.859375	    0.005	        0	        0	        0	    0.005	        0	        0	
1.01562	    0.005	        0	        0	        0	    0.005	        0	        0	
1.17188	    0.005	        0	        0	        0	    0.005	        0	        0	
1.32812	    0.005	        0	        0	        0	    0.005	        0	        0	
1.48438	    0.005	        0	        0	        0	    0.005	        0	        0	
1.64062	    0.005	        0	        0	        0	    0.005	        0	        0	
1.79688	    0.005	        0	        0	        0	    0.005	        0	        0	
1.95312	    0.005	        0	        0	        0	    0.005	        0	        0	
2.10938	    0.005	        0	        0	        0	    0.005	        0	        0	
2.26562	    0.005	        0	        0	        0	    0.005	        0	        0	
2.42188	    0.005	        0	        0	        0	    0.005	        0	        0	
2.57812	    0.005	        0	        0	        0	    0.005	        0	        0	
2.73438	    0.005	        0	        0	        0	    0.005	        0	        0	
2.89062	    0.005	        0	        0	        0	    0.005	        0	        0	
3.04688	    0.005	        0	        0	        0	    0.005	        0	        0	
3.20312	    0.005	        0	        0	        0	    0.005	        0	        0	
3.35938	    0.005	        0	        0	        0	    0.005	        0	        0	
3.51562	    0.005	        0	        0	        0	    0.005	        0	        0	
3.67188	0.00499822	7.87862e-005	        0	3.93791e-007	0.00499822	0.000355801	2.50969e-005	
3.82812	0.00461402	0.0174399	        0	8.04681e-005	0.00461402	0.0819727	0.000870682	
3.98438	0.00424519	 0.034801	        0	0.000147737	0.00424519	 0.170533	0.00130548	
4.14062	0.00389172	0.0521621	        0	 0.000203	0.00389172	 0.266962	0.00161352	
4.29688	0.00355361	0.0695232	        0	0.000247058	0.00355361	 0.372358	0.00183926	
4.45312	0.00323086	0.0868843	        0	0.000280711	0.00323086	 0.488032	0.0020027	
4.60938	0.00292348	 0.104245	        0	0.000304759	0.00292348	 0.615564	0.00211551	
4.76562	0.00263145	 0.121607	        0	0.000320002	0.00263145	 0.756876	0.00218547	
4.92188	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
5.07812	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
5.23438	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
5.39062	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
5.54688	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
5.70312	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
5.85938	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
6.01562	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
6.17188	0.00253936	 0.127279	        0	0.000323208	0.00253936	 0.806419	0.00220005	
6.32812	    0.001	        0	        0	        0	    0.001	        0	        0	
6.48438	    0.001	        0	        0	        0	    0.001	        0	        0	
6.64062	    0.001	        0	        0	        0	    0.001	        0	        0	
6.79688	    0.001	        0	        0	        0	    0.001	        0	        0	
6.95312	    0.001	        0	        0	        0	    0.001	        0	        0	
7.10938	    0.001	        0	        0	        0	    0.001	        0	        0	
7.26562	    0.001	        0	        0	        0	    0.001	        0	        0	
7.42188	    0.001	        0	        0	        0	    0.001	        0	        0	
7.57812	    0.001	        0	        0	        0	    0.001	        0	        0	
7.73438	    0.001	        0	        0	        0	    0.001	        0	        0	
7.89062	    0.001	        0	        0	        0	    0.001	        0	        0	
8.04688	    0.001	        0	        0	        0	    0.001	        0	        0	
8.20312	    0.001	        0	        0	        0	    0.001	        0	        0	
8.35938	    0.001	        0	        0	        0	    0.001	        0	        0	
8.51562	    0.001	        0	        0	        0	    0.001	        0	        0	
8.67188	    0.001	        0	        0	        0	    0.001	        0	        0	
8.82812	    0.001	        0	        0	        0	    0.001	        0	        0	
8.98438	    0.001	        0	        0	        0	    0.001	        0	        0	
9.14062	    0.001	        0	        0	        0	    0.001	        0	        0	
9.29688	    0.001	        0	        0	        0	    0.001	        0	        0	
9.45312	    0.001	        0	        0	        0	    0.001	        0	        0	
9.60938	    0.001	        0	        0	        0	    0.001	        0	        0	
9.76562	    0.001	        0	        0	        0	    0.001	        0	        0	
9.92188	    0.001	        0	        0	        0	    0.001	        0	        0	
